DocType: Opportunity,Sales,Sales
,Sales Analytics,Sales Analytics
DocType: Features Setup,Sales and Purchase,Sales and Purchase
,Sales Browser,Sales Browser
apps/erpnext/erpnext/config/crm.py +59,Sales campaigns.,Sales campaigns.
DocType: Item,Sales Details,Sales Details
DocType: Features Setup,Sales Discounts,Sales Discounts
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +126,Sales Expenses,Sales Expenses
DocType: Features Setup,Sales Extras,Sales Extras
,Sales Funnel,Sales Funnel
DocType: Payment Reconciliation Payment,Sales Invoice,Sales Invoice
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +223,Sales Invoice {0} has already been submitted,Sales Invoice {0} has already been submitted
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +176,Sales Invoice {0} must be cancelled before cancelling this Sales Order,Sales Invoice {0} must be cancelled before cancelling this Sales Order
DocType: Sales Invoice Advance,Sales Invoice Advance,Sales Invoice Advance
DocType: Sales Invoice Item,Sales Invoice Item,Sales Invoice Item
DocType: Notification Control,Sales Invoice Message,Sales Invoice Message
DocType: Stock Entry,Sales Invoice No,Sales Invoice No
,Sales Invoice Trends,Sales Invoice Trends
DocType: Communication,Sales Manager,Sales Manager
DocType: Sales Taxes and Charges Template,Sales Master Manager,Sales Master Manager
DocType: Sales Invoice Item,Sales Order,Sales Order
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +410,Sales Order {0} is not submitted,Sales Order {0} is not submitted
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +59,Sales Order {0} is not valid,Sales Order {0} is not valid
apps/erpnext/erpnext/controllers/selling_controller.py +254,Sales Order {0} is stopped,Sales Order {0} is stopped
DocType: Sales Order Item,Sales Order Date,Sales Order Date
DocType: Sales Invoice Item,Sales Order Item,Sales Order Item
DocType: Notification Control,Sales Order Message,Sales Order Message
DocType: Material Request Item,Sales Order No,Sales Order No
DocType: Selling Settings,Sales Order Required,Sales Order Required
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +89,Sales Order required for Item {0},Sales Order required for Item {0}
apps/erpnext/erpnext/config/learn.py +102,Sales Order to Payment,Sales Order to Payment
,Sales Order Trends,Sales Order Trends
DocType: Production Planning Tool,Sales Orders,Sales Orders
DocType: Pricing Rule,Sales Partner,Sales Partner
DocType: Sales Partner,Sales Partner Name,Sales Partner Name
DocType: Sales Partner,Sales Partner Target,Sales Partner Target
,Sales Partners Commission,Sales Partners Commission
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.py +70,Sales Person,Sales Person
DocType: Sales Person,Sales Person Name,Sales Person Name
,Sales Person Target Variance Item Group-Wise,Sales Person Target Variance Item Group-Wise
DocType: Sales Person,Sales Person Targets,Sales Person Targets
,Sales Person-wise Transaction Summary,Sales Person-wise Transaction Summary
apps/erpnext/erpnext/stock/report/item_prices/item_prices.py +38,Sales Price List,Sales Price List
,Sales Register,Sales Register
DocType: Serial No,Sales Returned,Sales Returned
DocType: Sales Invoice,Sales Taxes and Charges,Sales Taxes and Charges
DocType: Sales Taxes and Charges Template,Sales Taxes and Charges Template,Sales Taxes and Charges Template
DocType: Sales Order,Sales Team,Sales Team
DocType: Customer,Sales Team Details,Sales Team Details
DocType: Sales Invoice,Sales Team1,Sales Team1
DocType: Communication,Sales User,Sales User
DocType: Employee,Salutation,Salutation
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +219,Same item has been entered multiple times.,Same item has been entered multiple times.
DocType: Quality Inspection,Sample Size,Sample Size
DocType: Expense Claim Detail,Sanctioned Amount,Sanctioned Amount
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +61,Sanctioned Amount cannot be greater than Claim Amount in Row {0}.,Sanctioned Amount cannot be greater than Claim Amount in Row {0}.
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +17,Sand casting,Sand casting
DocType: Event,Saturday,Saturday
apps/erpnext/erpnext/projects/doctype/project/project.js +22,Save the document first.,Save the document first.
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +101,Sawing,Sawing
DocType: Maintenance Schedule,Schedule,Schedule
,Schedule Date,Schedule Date
DocType: Maintenance Visit,Scheduled,Scheduled
DocType: Maintenance Schedule Detail,Scheduled Date,Scheduled Date
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +25,Scheduled to send to {0},Scheduled to send to {0}
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +43,Scheduled to send to {0} recipients,Scheduled to send to {0} recipients
DocType: Email Digest,Scheduler Failed Events,Scheduler Failed Events
DocType: Maintenance Schedule,Schedules,Schedules
DocType: Employee Education,School/University,School/University
DocType: Appraisal Goal,Score (0-5),Score (0-5)
DocType: Appraisal Goal,Score Earned,Score Earned
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.js +49,Score must be less than or equal to 5,Score must be less than or equal to 5
DocType: BOM Item,Scrap %,Scrap %
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +145,Screwing,Screwing
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +75,Seaming,Seaming
DocType: Workflow State,Search,Search
apps/erpnext/erpnext/stock/report/bom_search/bom_search.js +38,Search Sub Assemblies,Search Sub Assemblies
apps/erpnext/erpnext/config/accounts.py +148,"Seasonality for setting budgets, targets etc.","Seasonality for setting budgets, targets etc."
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +86,Secretary,Secretary
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +175,Secured Loans,Secured Loans
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +45,Securities & Commodity Exchanges,Securities & Commodity Exchanges
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +29,Securities and Deposits,Securities and Deposits
DocType: BOM Item,"See ""Rate Of Materials Based On"" in Costing Section","See ""Rate Of Materials Based On"" in Costing Section"
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +196,Select a group node first.,Select a group node first.
DocType: Bank Reconciliation,Select account head of the bank where cheque was deposited.,Select account head of the bank where cheque was deposited.
apps/erpnext/erpnext/manufacturing/page/bom_browser/bom_browser.js +17,Select BOM to start,Select BOM to start
DocType: Sales Person,Select company name first.,Select company name first.
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +36,Select Company...,Select Company...
DocType: Web Form,Select DocType,Select DocType
DocType: Process Payroll,Select Employees,Select Employees
apps/erpnext/erpnext/support/page/support_analytics/support_analytics.js +31,Select Fiscal Year,Select Fiscal Year
apps/erpnext/erpnext/accounts/page/financial_analytics/financial_analytics.js +42,Select Fiscal Year...,Select Fiscal Year...
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +504,Select Item,Select Item
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +502,Select Item for Transfer,Select Item for Transfer
DocType: Production Planning Tool,Select Items,Select Items
DocType: Sales Partner,Select Monthly Distribution to unevenly distribute targets across months.,Select Monthly Distribution to unevenly distribute targets across months.
DocType: Cost Center,"Select Monthly Distribution, if you want to track based on seasonality.","Select Monthly Distribution, if you want to track based on seasonality."
DocType: Process Payroll,Select Payroll Year and Month,Select Payroll Year and Month
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +185,Select Quantity,Select Quantity
DocType: Production Planning Tool,Select Sales Orders,Select Sales Orders
DocType: Production Planning Tool,Select Sales Orders from which you want to create Production Orders.,Select Sales Orders from which you want to create Production Orders.
DocType: Appraisal,Select template from which you want to get the Goals,Select template from which you want to get the Goals
DocType: Offer Letter,Select Terms and Conditions,Select Terms and Conditions
DocType: Appraisal,Select the Employee for whom you are creating the Appraisal.,Select the Employee for whom you are creating the Appraisal.
DocType: Purchase Invoice,Select the period when the invoice will be generated automatically,Select the period when the invoice will be generated automatically
apps/erpnext/erpnext/projects/doctype/time_log_batch/time_log_batch.js +21,Select Time Logs and Submit to create a new Sales Invoice.,Select Time Logs and Submit to create a new Sales Invoice.
DocType: Naming Series,Select Transaction,Select Transaction
apps/erpnext/erpnext/accounts/page/pos/pos_page.html +4,Select type of transaction,Select type of transaction
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +261,"Select your Country, Time Zone and Currency","Select your Country, Time Zone and Currency"
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +195,Select Your Language,Select Your Language
apps/erpnext/erpnext/stock/doctype/manage_variants/manage_variants.py +65,Selected Item cannot have Variants.,Selected Item cannot have Variants.
DocType: Item,"Selecting ""Yes"" will give a unique identity to each entity of this item which can be viewed in the Serial No master.","Selecting ""Yes"" will give a unique identity to each entity of this item which can be viewed in the Serial No master."
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +157,Selective laser sintering,Selective laser sintering
DocType: Hub Settings,Seller City,Seller City
DocType: Hub Settings,Seller Country,Seller Country
DocType: Hub Settings,Seller Description,Seller Description
DocType: Hub Settings,Seller Email,Seller Email
DocType: Hub Settings,Seller Name,Seller Name
DocType: Hub Settings,Seller Website,Seller Website
DocType: Pricing Rule,Selling,Prodaja
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.py +65,Selling Amount,Selling Amount
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +37,"Selling must be checked, if Applicable For is selected as {0}","Selling must be checked, if Applicable For is selected as {0}"
DocType: Selling Settings,Selling Settings,Selling Settings
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.js +19,Send,Send
DocType: Notification Control,Send automatic emails to Contacts on Submitting transactions.,Send automatic emails to Contacts on Submitting transactions.
DocType: Backup Manager,Send Backups to Dropbox,Send Backups to Dropbox
DocType: Process Payroll,Send Email,Send Email
apps/erpnext/erpnext/config/crm.py +43,Send mass SMS to your contacts,Send mass SMS to your contacts
DocType: Backup Manager,Send Notifications To,Send Notifications To
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +32,Send Now,Send Now
DocType: Email Digest,Send regular summary reports via Email.,Send regular summary reports via Email.
DocType: SMS Center,Send SMS,Send SMS
DocType: SMS Center,Send To,Send To
DocType: SMS Log,Sender Name,Sender Name
DocType: Communication,Sent,Sent
DocType: SMS Log,Sent On,Sent On
DocType: SMS Log,Sent To,Sent To
DocType: Production Planning Tool,Separate production order will be created for each finished good item.,Separate production order will be created for each finished good item.
apps/erpnext/erpnext/stock/report/stock_ledger/stock_ledger.py +37,Serial #,Serial #
DocType: Sales Invoice Item,Serial No,Serial No
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +292,Serial No {0} created,Serial No {0} created
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +69,Serial No {0} does not belong to Delivery Note {1},Serial No {0} does not belong to Delivery Note {1}
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +223,Serial No {0} does not belong to Item {1},Serial No {0} does not belong to Item {1}
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +232,Serial No {0} does not belong to Warehouse {1},Serial No {0} does not belong to Warehouse {1}
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +51,Serial No {0} does not exist,Serial No {0} does not exist
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +227,Serial No {0} has already been received,Serial No {0} has already been received
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +204,Serial No {0} is under maintenance contract upto {1},Serial No {0} is under maintenance contract upto {1}
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +201,Serial No {0} is under warranty upto {1},Serial No {0} is under warranty upto {1}
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +198,Serial No {0} not found,Serial No {0} not found
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +242,Serial No {0} not in stock,Serial No {0} not in stock
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +209,Serial No {0} quantity {1} cannot be a fraction,Serial No {0} quantity {1} cannot be a fraction
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +237,Serial No {0} status must be 'Available' to Deliver,Serial No {0} status must be 'Available' to Deliver
DocType: Stock Entry Detail,Serial No / Batch,Serial No / Batch
DocType: Serial No,Serial No Details,Serial No Details
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +44,Serial No is mandatory for Item {0},Serial No is mandatory for Item {0}
,Serial No Service Contract Expiry,Serial No Service Contract Expiry
,Serial No Status,Serial No Status
,Serial No Warranty Expiry,Serial No Warranty Expiry
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +244,Serial Nos Required for Serialized Item {0},Serial Nos Required for Serialized Item {0}
apps/erpnext/erpnext/stock/utils.py +162,Serial number {0} entered more than once,Serial number {0} entered more than once
DocType: Item,Serial Number Series,Serial Number Series
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +138,"Serialized Item {0} cannot be updated \
using Stock Reconciliation","Serialized Item {0} cannot be updated \
using Stock Reconciliation"
DocType: Communication,Series,Series
apps/frappe/frappe/core/doctype/doctype/doctype.py +96,Series {0} already used in {1},Series {0} already used in {1}
apps/erpnext/erpnext/selling/doctype/customer/customer.py +31,Series is mandatory,Series is mandatory
DocType: Naming Series,Series List for this Transaction,Series List for this Transaction
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +55,Series Updated,Series Updated
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +146,Series Updated Successfully,Series Updated Successfully
DocType: Email Account,Service,Service
DocType: Warranty Claim,Service Address,Service Address
DocType: Company,Services,Services
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +428,Set,Set
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity_list.js +17,Set as Closed,Set as Closed
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.js +17,Set as Default,Set as Default
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.js +122,Set as Lost,Set as Lost
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity_list.js +13,Set as Open,Set as Open
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order_list.js +24,Set as Stopped,Set as Stopped
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order_list.js +28,Set as Unstopped,Set as Unstopped
apps/erpnext/erpnext/config/setup.py +15,"Set Default Values like Company, Currency, Current Fiscal Year, etc.","Set Default Values like Company, Currency, Current Fiscal Year, etc."
DocType: Territory,Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.
DocType: Payment Tool,Set Matching Amounts,Set Matching Amounts
DocType: Naming Series,Set prefix for numbering series on your transactions,Set prefix for numbering series on your transactions
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.js +22,Set Status as Available,Set Status as Available
DocType: Sales Person,Set targets Item Group-wise for this Sales Person.,Set targets Item Group-wise for this Sales Person.
DocType: Account,Setting Account Type helps in selecting this Account in transactions.,Setting Account Type helps in selecting this Account in transactions.
apps/erpnext/erpnext/utilities/doctype/address_template/address_template.py +15,Setting this Address Template as default as there is no other default,Setting this Address Template as default as there is no other default
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +650,Setting Up,Setting Up
apps/erpnext/erpnext/config/setup.py +56,Setting up Email,Setting up Email
apps/erpnext/erpnext/config/learn.py +169,Setting up Employees,Setting up Employees
apps/erpnext/erpnext/config/learn.py +72,Setting up Taxes,Setting up Taxes
apps/frappe/frappe/config/setup.py +59,Settings,Settings
DocType: Accounts Settings,Settings for Accounts,Settings for Accounts
DocType: Buying Settings,Settings for Buying Module,Settings for Buying Module
apps/erpnext/erpnext/config/hr.py +90,Settings for HR Module,Settings for HR Module
apps/erpnext/erpnext/config/website.py +13,"Settings for online shopping cart such as shipping rules, price list etc.","Settings for online shopping cart such as shipping rules, price list etc."
DocType: Selling Settings,Settings for Selling Module,Settings for Selling Module
apps/frappe/frappe/desk/moduleview.py +64,Setup,Setup
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.py +23,Setup Already Complete!!,Setup Already Complete!!
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +660,Setup Complete,Setup Complete
apps/erpnext/erpnext/config/hr.py +160,Setup incoming server for jobs email id. (e.g. jobs@example.com),Setup incoming server for jobs email id. (e.g. jobs@example.com)
apps/erpnext/erpnext/config/selling.py +158,Setup incoming server for sales email id. (e.g. sales@example.com),Setup incoming server for sales email id. (e.g. sales@example.com)
apps/erpnext/erpnext/config/support.py +54,Setup incoming server for support email id. (e.g. support@example.com),Setup incoming server for support email id. (e.g. support@example.com)
DocType: Naming Series,Setup Series,Setup Series
apps/erpnext/erpnext/config/setup.py +110,Setup SMS gateway settings,Setup SMS gateway settings
,Setup Wizard,Setup Wizard
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +104,Shaping,Shaping
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +56,Shaving,Shaving
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +53,Shearing,Shearing
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +18,Shell molding,Shell molding
apps/erpnext/erpnext/shopping_cart/utils.py +45,Shipments,Shipments
apps/erpnext/erpnext/config/stock.py +23,Shipments to customers.,Shipments to customers.
DocType: Address,Shipping,Shipping
DocType: Shipping Rule,Shipping Account,Shipping Account
DocType: Sales Invoice,Shipping Address,Shipping Address
DocType: Sales Invoice,Shipping Address Name,Shipping Address Name
DocType: Shipping Rule Condition,Shipping Amount,Shipping Amount
DocType: Sales Invoice,Shipping Rule,Shipping Rule
DocType: Shipping Rule Condition,Shipping Rule Condition,Shipping Rule Condition
DocType: Shipping Rule,Shipping Rule Conditions,Shipping Rule Conditions
DocType: Shipping Rule,Shipping Rule Label,Shipping Rule Label
DocType: Shopping Cart Settings,Shipping Rules,Shipping Rules
DocType: Address,Shop,Shop
DocType: Quotation,Shopping Cart,Shopping Cart
DocType: Shopping Cart Price List,Shopping Cart Price List,Shopping Cart Price List
DocType: Shopping Cart Settings,Shopping Cart Settings,Shopping Cart Settings
DocType: Shopping Cart Shipping Rule,Shopping Cart Shipping Rule,Shopping Cart Shipping Rule
DocType: Shopping Cart Taxes and Charges Master,Shopping Cart Taxes and Charges Master,Shopping Cart Taxes and Charges Master
DocType: Employee,Short biography for website and other publications.,Short biography for website and other publications.
apps/erpnext/erpnext/stock/report/stock_projected_qty/stock_projected_qty.py +35,Shortage Qty,Shortage Qty
DocType: Item,"Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse.","Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse."
apps/erpnext/erpnext/config/setup.py +83,"Show / Hide features like Serial Nos, POS etc.","Show / Hide features like Serial Nos, POS etc."
DocType: Item,Show a slideshow at the top of the page,Show a slideshow at the top of the page
apps/erpnext/erpnext/stock/doctype/item/item.js +13,Show Balance,Show Balance
DocType: Item Group,Show In Website,Show In Website
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +74,Show Stock Entries,Show Stock Entries
DocType: Item Group,Show this slideshow at the top of the page,Show this slideshow at the top of the page
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +91,Show Time Logs,Show Time Logs
apps/erpnext/erpnext/stock/doctype/item/item.js +30,Show Variants,Show Variants
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.js +56,Show zero values,Show zero values
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +32,Shrink fitting,Shrink fitting
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +33,Shrink wrapping,Shrink wrapping
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +48,Sick Leave,Sick Leave
DocType: Employee,Single,Single
apps/erpnext/erpnext/config/support.py +43,Single unit of an Item.,Single unit of an Item.
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +142,Sintering,Sintering
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +651,Sit tight while your system is being setup. This may take a few moments.,Sit tight while your system is being setup. This may take a few moments.
apps/erpnext/erpnext/setup/doctype/backup_manager/backup_files_list.html +11,Size,Size
DocType: Web Page,Slideshow,Slideshow
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +65,Slitting,Slitting
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +145,Small,Small
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +87,Smelting,Smelting
DocType: SMS Center,SMS Center,SMS Center
DocType: SMS Settings,SMS Gateway URL,SMS Gateway URL
DocType: SMS Log,SMS Log,SMS Log
DocType: SMS Parameter,SMS Parameter,SMS Parameter
DocType: SMS Settings,SMS Sender Name,SMS Sender Name
apps/erpnext/erpnext/setup/doctype/sms_settings/sms_settings.py +86,SMS sent to following numbers: {0},SMS sent to following numbers: {0}
DocType: SMS Settings,SMS Settings,SMS Settings
DocType: Production Plan Sales Order,SO Date,SO Date
DocType: Production Plan Item,SO Pending Qty,SO Pending Qty
,SO Qty,SO Qty
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +47,Soap & Detergent,Soap & Detergent
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +48,Software,Software
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +93,Software Developer,Software Developer
apps/erpnext/erpnext/templates/includes/cart.js +265,Something went wrong!,Something went wrong!
apps/erpnext/erpnext/templates/includes/cart.js +289,Something went wrong.,Something went wrong.
apps/erpnext/erpnext/setup/doctype/company/company.py +169,"Sorry, companies cannot be merged","Sorry, companies cannot be merged"
apps/erpnext/erpnext/stock/doctype/serial_no/serial_no.py +172,"Sorry, Serial Nos cannot be merged","Sorry, Serial Nos cannot be merged"
DocType: Sales Invoice,Source,Source
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +169,Source and target warehouse cannot be same for row {0},Source and target warehouse cannot be same for row {0}
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +158,Source of Funds (Liabilities),Source of Funds (Liabilities)
DocType: Stock Entry Detail,Source Warehouse,Source Warehouse
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +144,Source warehouse is mandatory for row {0},Source warehouse is mandatory for row {0}
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +124,"Special Characters except ""-"", ""#"", ""."" and ""/"" not allowed in naming series","Special Characters except ""-"", ""#"", ""."" and ""/"" not allowed in naming series"
apps/erpnext/erpnext/templates/generators/item.html +52,Specifications,Specifications
apps/erpnext/erpnext/controllers/buying_controller.py +245,Specified BOM {0} does not exist for Item {1},Specified BOM {0} does not exist for Item {1}
DocType: Price List,"Specify a list of Territories, for which, this Price List is valid","Specify a list of Territories, for which, this Price List is valid"
DocType: Shipping Rule,"Specify a list of Territories, for which, this Shipping Rule is valid","Specify a list of Territories, for which, this Shipping Rule is valid"
DocType: Sales Taxes and Charges Template,"Specify a list of Territories, for which, this Taxes Master is valid","Specify a list of Territories, for which, this Taxes Master is valid"
DocType: Shipping Rule,Specify conditions to calculate shipping amount,Specify conditions to calculate shipping amount
DocType: Currency Exchange,Specify Exchange Rate to convert one currency into another,Specify Exchange Rate to convert one currency into another
DocType: BOM,"Specify the operations, operating cost and give a unique Operation no to your operations.","Specify the operations, operating cost and give a unique Operation no to your operations."
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +123,Spindle finishing,Spindle finishing
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +70,Spinning,Spinning
apps/erpnext/erpnext/config/stock.py +69,Split Delivery Note into packages.,Split Delivery Note into packages.
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +49,Sports,Sports
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +19,Spray forming,Spray forming
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +74,Staking,Staking
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +62,Stamping,Stamping
DocType: Page,Standard,Standard
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.py +166,Standard Buying,Standard Buying
apps/erpnext/erpnext/config/setup.py +42,Standard contract terms for Sales or Purchase.,Standard contract terms for Sales or Purchase.
apps/frappe/frappe/desk/moduleview.py +67,Standard Reports,Standard Reports
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.py +166,Standard Selling,Standardna Prodaja
DocType: Purchase Taxes and Charges Template,"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type: 
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.
10. Add or Deduct: Whether you want to add or deduct the tax.","Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.

#### Note

The tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.

#### Description of Columns

1. Calculation Type: 
    - This can be on **Net Total** (that is the sum of basic amount).
    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.
    - **Actual** (as mentioned).
2. Account Head: The Account ledger under which this tax will be booked
3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.
4. Description: Description of the tax (that will be printed in invoices / quotes).
5. Rate: Tax rate.
6. Amount: Tax amount.
7. Total: Cumulative total to this point.
8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).
9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.
10. Add or Deduct: Whether you want to add or deduct the tax."
